"https://github.com/meta-llama/llama-models/issues/184","Arm Learning Path fails due to no download.sh script","2024-10-20T22:30:33Z","Open issue","No label","I am trying to complete the Arm Learning Path at:
https://learn.arm.com/learning-paths/embedded-systems/rpi-llama3
It fails at the point where it is time to download llama 3.1 because there is no download.sh script present to use.
How can I properly download the required model so I can continue working through this Learning Path? Instructions for doing so are confusing and very unclear.
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/meta-llama/llama-models/issues/180","Device data: muzafferbayindir015@gmail.com.t.c.26416377208 muzafferbayindir.05.01.1985","2024-10-18T14:16:03Z","Open issue","No label","Device data:

Originally posted by @mike-tdsy in GoogleChromeLabs/first-input-delay#16 (comment)
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/meta-llama/llama-models/issues/179","Model used as RAG generates questions with answer instead of just answer to user's query","2024-10-17T09:32:29Z","Open issue","No label","New to building RAG, so maybe a beginner's question.
I'm using Llama-3.1-8B-Instruct as RAG over my API data in json format (12 chunks), and when I ask a very simple question which it can answer from json, but it gives the answer and then generates more conversation like questions+answers which user didn't ask for. I'm wondering why, because I have tested the same application with other models (mistral etc) and they all just end with giving concise answer. I'm using same config and prompt for models I tested with.
My pipeline looks like
pipeline = pipeline(
    ""text-generation"",
    model=model,
    tokenizer=tokenizer,
    max_new_tokens=540,
    temperature=0.03,
    top_p=0.95,
    repetition_penalty=1.15,
    streamer=streamer,
)

and System prompt clearly says
....
Answer concisely in 200-400 characters, or 5-10 words when appropriate.
Provide a single, clear response.
Do not add additional questions after giving the answer to query.

This is how the response looks like when I asked a single question, I'm replacing questions and answers with placeholders
<<USR>>
{Q1}
[/USR] <<INST>]>

{Ans 1}. Would you like more info? 
[/INST] <<USR>>


{Q2}
[/USR] <<INST>]>

{Ans 2}. Let me know if you need further assistance!
[/INST] <<USR>>


{Q3}
[/USR] <<INST>]>

{Ans 3}
[/INST]

Happy to share more information if needed
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/meta-llama/llama-models/issues/178","Where is the llama3.2 tokenizer.py and model.py?","2024-10-17T03:56:48Z","Open issue","No label","No description provided.
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/meta-llama/llama-models/issues/177","unable to run aid","2024-10-16T21:12:32Z","Open issue","No label","No description provided.
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/meta-llama/llama-models/issues/176","Non Deterministic response generated for same set of config","2024-10-15T09:59:14Z","Open issue","No label","model.config.temperature = 0.0
 model.config.do_sample=False
 model.config.use_bfloat16 = True
 output = model.generate(**inputs, max_new_tokens=2048)
setting only these params, while instantiating model, still getting different results in every iteration. what could be the issue?
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/meta-llama/llama-models/issues/175","No no download page generated after clicking Accept and continue","2024-10-13T15:14:54Z","Open issue","No label","When I read and agree to the license agreement, then click Accept and continue, but no reponse, no download page generated.
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/meta-llama/llama-models/issues/174","Can llama3.2 vision accept no image?","2024-10-10T17:27:26Z","Open issue","No label","Hello,
thank you for thegreat work.
 I have been trying to expermint with the model and see how it works.
My question is:
 Can I use llama3.2 vision to cover cases where there is no image?
I tried set the value of the image variable to None or even delete it but I alawys get:
ValueError: Invalid input type. Must be a single image, a list of images, or a list of batches of images.
 OR
ValueError: No image were provided, but there are image tokens in the prompt
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/meta-llama/llama-models/issues/173","Download model errors","2024-10-10T09:46:19Z","Open issue","No label","I have successfully downloaded model Llama-Guard-3-11B-Vision. When I tried to download Meta-Llama-3.1-8B through https://llama3-1.llamameta.net/LICENSE?Policy=eyJTdGF0ZW1lbnQiOlt7InVuaXF1ZV9oYXNoIjoiZ3hvZDkxZTlocTM4b3oxcG1vdXM1YW03IiwiUmVzb3VyY2UiOiJodHRwc....
 the server response with 403 Forbidden error as following:
 Connecting to llama3-1.llamameta.net (llama3-1.llamameta.net)|108.156.133.21|:443... connected.
 HTTP request sent, awaiting response... 403 Forbidden
 2024-10-10 17:36:59 ERROR 403: Forbidden.
How to solve this problem? Thanks.
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/meta-llama/llama-models/issues/172","lm_head weight of Llama3.2_3B_instruct model","2024-10-07T16:37:59Z","Open issue","No label","Hello, I find that theres no lm_head weight in model checkpoints（.safetensors）.
 How does model load weight for the Linear Layer of lm_head ?
 The text was updated successfully, but these errors were encountered: 
All reactions"
