"https://github.com/google-gemini/generative-ai-dart/issues/217","Vertex AI SDK: Support for System Instructions","2024-10-14T23:11:17Z","Open issue","component:dart sdk,status:triaged,type:bug","Description of the feature request:
Error when using system instructions in Firebase Vertex AI on all Gemini Pro/Flash models.
Receiving the error DartError: Content with system role is not supported.
What problem are you trying to solve with this feature?
No response
Any other information you'd like to share?
No response
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/google-gemini/generative-ai-dart/issues/216","Add Gemini tuned models in firebase_vertexai package","2024-10-11T17:01:16Z","Open issue","component:dart sdk,status:triaged,type:feature request","Description of the feature request:
I tried calling a Gemini model i tuned using Google AI studio, but it does not seem to work (i gave it access to my google cloud project too).
 Please tell me if i need to fix something in the code below or is that a feature not supported yet.
const String _tunedJsonModelName = 'tunedModels/myTunedModelName';

static Stream<String?> callJsonVertexAIStream({required String summary}) async* {
    final String query = ""$promptVer9"";

    final model = _vertexAI.generativeModel(model: _tunedJsonModelName);
    final prompt = [Content.text(query)];
    try {
      final response = model.generateContentStream(prompt);
      await for (final chunk in response) {
        yield chunk.text;
      }
    } catch (e) {
      debugPrint(e.toString());
      rethrow;
    }
  }
What problem are you trying to solve with this feature?
No response
Any other information you'd like to share?
No response
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/google-gemini/generative-ai-dart/issues/211","Files API","2024-09-20T23:30:24Z","Closed as not planned issue","component:dart sdk,status:duplicate,type:help","Description of the feature request:
Perhaps I am missing this, but I haven't found a way to access the Gemini Files API from the Dart SDK. Asking Gemini how to do it produced an answer suggesting using a package named Gemini from pub.dev which has nothing to do with google-gemini.
What problem are you trying to solve with this feature?
Upload larger files into the Files API for use with generative AI
Any other information you'd like to share?
No response
 The text was updated successfully, but these errors were encountered: 
👍1
MrCsabaToth reacted with thumbs up emoji
All reactions
👍1 reaction"
"https://github.com/google-gemini/generative-ai-dart/issues/209","Support text-multilingual-embedding-002 embedding model","2024-09-03T06:47:07Z","Open issue","component:dart sdk,type:help","Description of the feature request:
https://cloud.google.com/vertex-ai/generative-ai/docs/model-reference/text-embeddings-api lists text-multilingual-embedding-002, however https://ai.google.dev/gemini-api/docs/models/gemini#text-embedding does not. I can successfully instantiate a GenerativeModel, but when I call embedContent like I do with text-embedding-004 it errors out with:
models/text-multilingual-embedding-002 is not found for API version v1beta, or is not supported for embedContent. Call ListModels to see the list of available models and their supported methods.
What problem are you trying to solve with this feature?
I'd like an application to support multiple languages. I inspected embeddings of equivalent sentences on Vertex AI with the text-multilingual-embedding-002 and they were close. Unfortunately text-embedding-004 doesn't seem to be good with the language I tested.
Any other information you'd like to share?
My code:
    final model = GenerativeModel(
      model: 'text-multilingual-embedding-002',
      apiKey: preferences.geminiApiKey,
    );
    final content = Content.text(prompt);
    final embeddingResult = await model.embedContent(content);

 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/google-gemini/generative-ai-dart/issues/208","Support outputDimensionality reduction parameter for embedding models","2024-08-30T21:14:37Z","Open issue","status:duplicate,type:help","Description of the feature request:
Since text-embedding-004 the API calls support outputDimensionality parameter. That truncates the vector to the given size. See https://cloud.google.com/vertex-ai/generative-ai/docs/model-reference/text-embeddings-api#advanced-use
{
  ""instances"": [
    { ""content"": ""TEXT"",
      ""task_type"": ""TASK_TYPE"",
      ""title"": ""TITLE""
    },
  ],
  ""parameters"": {
    ""autoTruncate"": AUTO_TRUNCATE,
    ""outputDimensionality"": OUTPUT_DIMENSIONALITY
  }
}

What problem are you trying to solve with this feature?
Reduce the storage size of the vectors as a trade-off for some accuracy / precision
Any other information you'd like to share?
Partial workaround: since it sounds like there's no PCA (Principal Component Analysis) going on for example for 256 dimension, it's a simple truncation, until this is supported on the Dart API someone can perform the truncation themselves. Then the only thing which remain in that case is additional bandwidth prominent with batch inferences.
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/google-gemini/generative-ai-dart/issues/206","Server Error not handle - JSON error unexpected character at (0)","2024-09-04T18:35:48Z","Closed issue","component:dart sdk,type:help","Description of the bug:
When calling generateContent and the server responses with an error like +500, instead of throwing and giving a clear error, the makeRequest method tries to decode de result and breaks with a ""JSON error unexpected character at (0)"".
This is very confusing and not clear about the real problem.
Actual vs expected behavior:
Actual: Throw a strange error when trying to parse the answer from the server.
Expected: To report a +500 error to know the problem is on the server and not on the app.
Any other information you'd like to share?
Information to replicate:
 In this case we are going to try and process and image, pdf or other file stored in ""Cloud Storage/Firebase Storage"" through a ""gs://"" url. But the server won't have access to the files and response with a 502 error.
Other types of generation will work perfectly, thus the confusion when the generating content responses with ""Json parse"" error.
The replication case is rare, but happened to me when enabling the Vertex AI API in Google Cloud, for some reason it did not setup the permission for the bucket in Firebase right.
*This considers that you are using Firebase with ""VertexAI"" and have already enable the API in the project and have it working.
Go to the connected Firebase project in Google Cloud, under the section ""Cloud Storage"".
Select the bucket ""{ProjectId}.appspot.com
Go to ""permissions"" tab on the top
Under ""View By Principals"" delete the ""service agent for Vertext AI"" automatically generated when enabling the API Google Cloud. Normally with a ""principal"" like ""service-34738934@gcp-sa-aiplatform.iam.gserviceaccount.com""
After this, the API won't have access to the bucket, so when you try to generate content with a file stored in it, the server will response with a 502 error and prompt the error described above.
** I understand the replication is using the Vertex AI package, that depends on this one. But it is how I came across the problem. If reported the issue here, as the underlying problem belongs to this package.
Hope it helps :)
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/google-gemini/generative-ai-dart/issues/204","Code Execution","2024-09-05T18:27:48Z","Closed issue","component:dart sdk,status:triaged,type:feature request","Description of the feature request:
Get the code execution as soon as possible to the release on pub.dev, i have seen changes made for the code execution , but still not being released as v0.4.5 on pub.dev , please release that so that we can use it as soon as possible
What problem are you trying to solve with this feature?
The generated code by gemini api will get tested at that time only , which will be a huge step forward since no ai right now have this code execution capacity , which makes this ai very much unique and integrating this with flutter will get this functionality on each and every device app built using gemini api.
Any other information you'd like to share?
I am building my app which will have this specific functionality and i have to do it today only, i.e 10 aug 2024 SO PLEASE RELEASE THE LATEST DEPENDENCY AS SOON AS POSSIBLE.
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/google-gemini/generative-ai-dart/issues/200","The model is overloaded. Please try again later.","2024-08-01T09:45:31Z","Open issue","component:dart sdk,status:awaiting user response,type:bug","Description of the bug:
I've noticed that my app has been receiving the message ""The model is overloaded. Please try again later."" more frequently over the past few days. This issue occurs after making only a few requests to the API, well within the limits described in Gemini pricing. Could this be due to a new limitation imposed on free accounts, or is it just a temporary bug on the server?
Actual vs expected behavior:
No response
Any other information you'd like to share?
No response
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/google-gemini/generative-ai-dart/issues/197","BUG: role with null value added to the history on content blocked due to Safety reasons","2024-07-26T15:37:04Z","Open issue","No label","Description of the bug:
When using the chat mode and sending messages instead of streaming (using the method sendMessage instead of sendMessageStream) , the blocked responses from the ai will be added to the _history with a null role. Throwing an exception and breaking the chatSession as the multi-turn mode will force the conversation to alternate between user and model.
This normally throughs this Exception:
I/flutter (29978): ----------------FIREBASE CRASHLYTICS----------------
I/flutter (29978): The following exception was thrown Init App Services Fatal error:
I/flutter (29978): Please use a valid role: user, model.
I/flutter (29978): 
I/flutter (29978): #0      parseGenerateContentResponse (package:google_generative_ai/src/api.dart:583:54)
I/flutter (29978): <asynchronous suspension>
I/flutter (29978): #1      ChatSession.sendMessage (package:google_generative_ai/src/chat.dart:67:24)
I/flutter (29978): <asynchronous suspension>
I/flutter (29978): #2      ChatSession.sendMessage.<anonymous closure> (package:firebase_vertexai/src/vertex_chat.dart:71:15)
I/flutter (29978): <asynchronous suspension>
I/flutter (29978): ---------------------------------------------------- 

Actual vs expected behavior:
If a responses is flagged and blocked, it should not be added to the history allowing the developer to handle the error and either retry the generation or add a generic response from the ai to continue the conversation naturally.
Any other information you'd like to share?
No response
 The text was updated successfully, but these errors were encountered: 
All reactions"
"https://github.com/google-gemini/generative-ai-dart/issues/196","1.0 Release","2024-07-25T03:40:03Z","Open issue","No label","Description of the bug:
This is a tracking bug to coordinate the release of the 1.0 version of this library which will happen sometime in the future.
We would like to do a final review to ensure the client support all required endpoints, have a path to support new API protocol clients, and is consistent with some design considerations and capabilities before we cut a stable version.
The extended list of requirements will be filed as separate bugs as we identify them. Please feel free to reach out to @rakyll before closing this issue, or anytime if you have questions.
For now, no action is required. We will follow up with issues and/or PRs for necessary changes.
Actual vs expected behavior:
No response
Any other information you'd like to share?
No response
 The text was updated successfully, but these errors were encountered: 
All reactions"
